time_elapsed,subject,experiment,code_version,rt,octave,pitch_shift,offset,answer,response,correct
333870,27,IP,v1.0,419.6000000014901,3.0,-,-15.0,False,False,True
341326,27,IP,v1.0,2628.20000000298,3.0,-,15.0,False,False,True
346694,27,IP,v1.0,687.6000000014901,3.0,+,-15.0,True,True,True
351934,27,IP,v1.0,407.2000000029802,3.0,+,15.0,True,False,False
357559,27,IP,v1.0,870.5,3.0,-,0.0,False,True,False
364679,27,IP,v1.0,2440.79999999702,3.0,+,-15.0,True,True,True
370287,27,IP,v1.0,775.0,3.0,-,15.0,False,True,False
375583,27,IP,v1.0,463.79999999701977,3.0,+,15.0,True,True,True
384031,27,IP,v1.0,3692.6999999955297,3.0,-,0.0,False,False,True
390167,27,IP,v1.0,1307.3000000044703,3.0,+,15.0,True,False,False
397399,27,IP,v1.0,2478.70000000298,3.0,+,0.0,True,False,False
405032,27,IP,v1.0,2802.4000000059605,3.0,-,15.0,False,True,False
412415,27,IP,v1.0,2552.60000000149,3.0,+,15.0,True,False,False
419984,27,IP,v1.0,2812.5,3.0,-,0.0,False,False,True
426488,27,IP,v1.0,1752.5,3.0,+,0.0,True,True,True
432176,27,IP,v1.0,1008.39999999851,3.0,-,-15.0,False,False,True
437752,27,IP,v1.0,895.6000000014901,3.0,+,-15.0,True,False,False
443817,27,IP,v1.0,1311.3000000044703,3.0,+,0.0,True,False,False
450041,27,IP,v1.0,1544.5,3.0,-,-15.0,False,False,True
455785,27,IP,v1.0,914.7000000029802,3.0,+,15.0,True,False,False
465489,27,IP,v1.0,5022.60000000149,3.0,+,-15.0,True,False,False
470897,27,IP,v1.0,730.6999999955297,3.0,+,-15.0,True,True,True
476953,27,IP,v1.0,1376.2000000029802,3.0,+,-15.0,True,True,True
482249,27,IP,v1.0,467.0,3.0,-,15.0,False,True,False
487665,27,IP,v1.0,664.1000000014901,3.0,-,0.0,False,True,False
493730,27,IP,v1.0,1312.1999999955297,3.0,-,0.0,False,False,True
499786,27,IP,v1.0,1301.7000000029802,3.0,-,0.0,False,True,False
505354,27,IP,v1.0,890.7999999970198,3.0,-,-15.0,False,False,True
510746,27,IP,v1.0,634.3999999985099,3.0,+,0.0,True,True,True
517162,27,IP,v1.0,1738.9000000059605,3.0,-,-15.0,False,False,True
523578,27,IP,v1.0,1659.0,3.0,-,0.0,False,False,True
529082,27,IP,v1.0,673.2999999970198,3.0,+,15.0,True,True,True
534266,27,IP,v1.0,429.3999999985099,3.0,+,0.0,True,True,True
540171,27,IP,v1.0,1074.39999999851,3.0,-,15.0,False,False,True
546659,27,IP,v1.0,1733.89999999851,3.0,+,0.0,True,False,False
554723,27,IP,v1.0,3383.5999999940395,3.0,+,-15.0,True,True,True
561211,27,IP,v1.0,1732.7000000029802,3.0,+,0.0,True,False,False
601156,27,IP,v1.0,2772.8000000044703,5.0,+,0.0,True,False,False
607452,27,IP,v1.0,1464.3000000044703,5.0,+,15.0,True,True,True
618437,27,IP,v1.0,6155.79999999702,5.0,-,15.0,False,False,True
626948,27,IP,v1.0,3835.5,5.0,-,-15.0,False,True,False
633437,27,IP,v1.0,1732.2000000029802,5.0,+,0.0,True,True,True
640101,27,IP,v1.0,1911.8999999985097,5.0,-,0.0,False,False,True
646109,27,IP,v1.0,1180.4000000059605,5.0,-,15.0,False,False,True
655805,27,IP,v1.0,4868.29999999702,5.0,+,15.0,True,True,True
665549,27,IP,v1.0,5063.0,5.0,+,-15.0,True,True,True
671214,27,IP,v1.0,986.3000000044703,5.0,-,-15.0,False,False,True
681606,27,IP,v1.0,5637.29999999702,5.0,+,0.0,True,False,False
689582,27,IP,v1.0,3297.60000000149,5.0,-,-15.0,False,False,True
697758,27,IP,v1.0,3422.3000000044703,5.0,-,0.0,False,False,True
708415,27,IP,v1.0,5974.59999999404,5.0,+,-15.0,True,True,True
714110,27,IP,v1.0,942.7000000029802,5.0,-,0.0,False,True,False
720071,27,IP,v1.0,1202.4000000059605,5.0,+,0.0,True,True,True
726744,27,IP,v1.0,1993.70000000298,5.0,+,-15.0,True,False,False
732617,27,IP,v1.0,1039.2999999970198,5.0,+,15.0,True,False,False
737905,27,IP,v1.0,533.7000000029802,5.0,+,0.0,True,True,True
743161,27,IP,v1.0,431.8000000044704,5.0,-,15.0,False,False,True
748313,27,IP,v1.0,475.3000000044704,5.0,+,-15.0,True,True,True
753738,27,IP,v1.0,593.7999999970198,5.0,+,15.0,True,False,False
758978,27,IP,v1.0,562.7000000029802,5.0,+,-15.0,True,True,True
764506,27,IP,v1.0,848.8999999985099,5.0,-,-15.0,False,True,False
770482,27,IP,v1.0,1223.0,5.0,+,0.0,True,True,True
776122,27,IP,v1.0,883.8999999985099,5.0,-,0.0,False,False,True
782202,27,IP,v1.0,1402.60000000149,5.0,-,-15.0,False,False,True
787451,27,IP,v1.0,416.2000000029802,5.0,-,15.0,False,False,True
793979,27,IP,v1.0,1847.20000000298,5.0,+,-15.0,True,True,True
799339,27,IP,v1.0,531.6000000014901,5.0,-,15.0,False,False,True
804643,27,IP,v1.0,547.2000000029802,5.0,-,0.0,False,False,True
810035,27,IP,v1.0,563.8000000044703,5.0,+,15.0,True,False,False
815291,27,IP,v1.0,577.7999999970198,5.0,-,-15.0,False,False,True
820739,27,IP,v1.0,616.0,5.0,-,15.0,False,False,True
825915,27,IP,v1.0,422.2000000029802,5.0,+,0.0,True,True,True
832500,27,IP,v1.0,1828.1999999955297,5.0,-,0.0,False,False,True
838252,27,IP,v1.0,921.60000000149,5.0,+,15.0,True,True,True
843636,27,IP,v1.0,553.0999999940395,5.0,-,15.0,False,False,True
848932,27,IP,v1.0,543.2000000029802,5.0,-,0.0,False,False,True
854372,27,IP,v1.0,758.8000000044703,5.0,+,-15.0,True,True,True
859764,27,IP,v1.0,635.8999999985099,5.0,-,0.0,False,False,True
865205,27,IP,v1.0,759.0,5.0,+,-15.0,True,True,True
871725,27,IP,v1.0,1839.3000000044703,5.0,+,-15.0,True,True,True
879885,27,IP,v1.0,3329.5,5.0,-,15.0,False,False,True
885813,27,IP,v1.0,1095.5,5.0,+,15.0,True,True,True
891373,27,IP,v1.0,734.6000000014901,5.0,-,15.0,False,False,True
896549,27,IP,v1.0,494.2000000029802,5.0,+,-15.0,True,True,True
903333,27,IP,v1.0,1955.3000000044703,5.0,+,15.0,True,True,True
908909,27,IP,v1.0,820.6000000014901,5.0,-,0.0,False,False,True
914486,27,IP,v1.0,824.0999999940395,5.0,+,0.0,True,True,True
919878,27,IP,v1.0,637.4000000059605,5.0,+,0.0,True,True,True
927150,27,IP,v1.0,2591.89999999851,5.0,-,-15.0,False,False,True
932926,27,IP,v1.0,1018.8000000044703,5.0,-,0.0,False,True,False
938126,27,IP,v1.0,524.2000000029802,5.0,-,-15.0,False,False,True
948951,27,IP,v1.0,6071.79999999702,5.0,+,0.0,True,False,False
954423,27,IP,v1.0,641.7999999970198,5.0,-,15.0,False,False,True
959911,27,IP,v1.0,655.6999999955297,5.0,+,15.0,True,True,True
965863,27,IP,v1.0,1272.60000000149,5.0,-,-15.0,False,True,False
971623,27,IP,v1.0,931.8000000044703,5.0,+,15.0,True,True,True
977487,27,IP,v1.0,1188.10000000149,5.0,-,-15.0,False,False,True
1040192,27,IP,v1.0,630.2000000029802,3.0,-,15.0,False,False,True
1047033,27,IP,v1.0,2007.6999999955297,3.0,-,15.0,False,False,True
1052193,27,IP,v1.0,335.1000000014901,3.0,-,15.0,False,False,True
1057937,27,IP,v1.0,988.39999999851,3.0,+,0.0,True,True,True
1063473,27,IP,v1.0,858.5,3.0,-,-15.0,False,False,True
1069297,27,IP,v1.0,993.7000000029802,3.0,+,15.0,True,True,True
1074857,27,IP,v1.0,731.3000000044703,3.0,-,15.0,False,False,True
1080281,27,IP,v1.0,594.1000000014901,3.0,+,15.0,True,True,True
1085769,27,IP,v1.0,660.2000000029802,3.0,+,15.0,True,False,False
1091186,27,IP,v1.0,660.1000000014901,3.0,+,0.0,True,True,True
1096441,27,IP,v1.0,424.3999999985099,3.0,+,15.0,True,False,False
1101682,27,IP,v1.0,561.5,3.0,+,-15.0,True,True,True
1106834,27,IP,v1.0,472.1000000014901,3.0,-,-15.0,False,False,True
1112842,27,IP,v1.0,1331.39999999851,3.0,-,-15.0,False,True,False
1118362,27,IP,v1.0,843.0,3.0,-,-15.0,False,False,True
1125482,27,IP,v1.0,2442.60000000149,3.0,+,-15.0,True,True,True
1137403,27,IP,v1.0,7164.30000000447,3.0,-,0.0,False,False,True
1143379,27,IP,v1.0,1222.60000000149,3.0,+,0.0,True,True,True
1149019,27,IP,v1.0,808.1000000014901,3.0,-,15.0,False,False,True
1154747,27,IP,v1.0,974.9000000059604,3.0,+,0.0,True,True,True
1160707,27,IP,v1.0,1280.8000000044703,3.0,+,-15.0,True,True,True
1167019,27,IP,v1.0,1631.2000000029802,3.0,+,-15.0,True,False,False
1172476,27,IP,v1.0,701.7999999970198,3.0,-,0.0,False,False,True
1180924,27,IP,v1.0,3617.1999999955297,3.0,+,15.0,True,True,True
1186188,27,IP,v1.0,586.1999999955297,3.0,-,-15.0,False,False,True
1191812,27,IP,v1.0,793.8999999985099,3.0,-,15.0,False,False,True
1198332,27,IP,v1.0,1840.0999999940395,3.0,+,-15.0,True,False,False
1203572,27,IP,v1.0,560.8999999985099,3.0,+,-15.0,True,False,False
1210493,27,IP,v1.0,2088.20000000298,3.0,+,15.0,True,True,True
1218141,27,IP,v1.0,2892.0,3.0,+,0.0,True,True,True
1223573,27,IP,v1.0,679.0999999940395,3.0,-,0.0,False,False,True
1228853,27,IP,v1.0,449.7000000029802,3.0,+,15.0,True,False,False
1234349,27,IP,v1.0,663.4000000059605,3.0,-,15.0,False,False,True
1240093,27,IP,v1.0,915.3000000044703,3.0,-,15.0,False,False,True
1245533,27,IP,v1.0,684.7999999970198,3.0,+,0.0,True,False,False
1251349,27,IP,v1.0,1136.7000000029802,3.0,+,-15.0,True,False,False
1258598,27,IP,v1.0,2568.10000000149,3.0,+,-15.0,True,True,True
1263998,27,IP,v1.0,723.3000000044703,3.0,+,-15.0,True,True,True
1273598,27,IP,v1.0,4768.0,3.0,+,15.0,True,False,False
1281118,27,IP,v1.0,2767.70000000298,3.0,-,0.0,False,False,True
1286526,27,IP,v1.0,728.0999999940395,3.0,-,-15.0,False,False,True
1291838,27,IP,v1.0,635.6000000014901,3.0,-,-15.0,False,False,True
1297751,27,IP,v1.0,1079.2999999970198,3.0,+,15.0,True,True,True
1309271,27,IP,v1.0,6771.39999999851,3.0,-,0.0,False,False,True
1314847,27,IP,v1.0,893.8999999985099,3.0,-,-15.0,False,False,True
1320183,27,IP,v1.0,506.2000000029802,3.0,+,15.0,True,True,True
1326431,27,IP,v1.0,1494.7000000029802,3.0,+,0.0,True,True,True
1332967,27,IP,v1.0,1854.3999999985097,3.0,-,-15.0,False,False,True
1340527,27,IP,v1.0,2807.89999999851,3.0,+,0.0,True,True,True
1345928,27,IP,v1.0,568.8000000044703,3.0,-,15.0,False,False,True
1351400,27,IP,v1.0,723.3999999985099,3.0,-,0.0,False,False,True
1356720,27,IP,v1.0,563.5999999940395,3.0,-,0.0,False,False,True
1362016,27,IP,v1.0,541.6000000014901,3.0,-,0.0,False,False,True
1367240,27,IP,v1.0,547.6000000014901,3.0,-,-15.0,False,False,True
1373840,27,IP,v1.0,1923.0,3.0,+,-15.0,True,True,True
1381776,27,IP,v1.0,3183.20000000298,3.0,+,0.0,True,True,True
1387192,27,IP,v1.0,588.3000000044703,3.0,-,15.0,False,False,True
1392425,27,IP,v1.0,479.8000000044704,3.0,-,0.0,False,False,True
1397665,27,IP,v1.0,483.5,3.0,+,0.0,True,False,False
1402969,27,IP,v1.0,551.6000000014901,3.0,-,0.0,False,False,True
1469130,27,IP,v1.0,1780.5,5.0,-,0.0,False,True,False
1476531,27,IP,v1.0,2644.20000000298,5.0,+,0.0,True,False,False
1481795,27,IP,v1.0,506.90000000596046,5.0,-,0.0,False,False,True
1487779,27,IP,v1.0,1231.5,5.0,+,0.0,True,True,True
1493539,27,IP,v1.0,931.0,5.0,+,15.0,True,False,False
1499019,27,IP,v1.0,803.5999999940395,5.0,-,-15.0,False,False,True
1505395,27,IP,v1.0,1693.60000000149,5.0,+,-15.0,True,False,False
1510595,27,IP,v1.0,444.40000000596046,5.0,-,0.0,False,False,True
1515835,27,IP,v1.0,558.6000000014901,5.0,+,-15.0,True,True,True
1521372,27,IP,v1.0,707.6999999955297,5.0,+,15.0,True,False,False
1526516,27,IP,v1.0,464.3999999985099,5.0,-,-15.0,False,False,True
1532716,27,IP,v1.0,1370.5999999940395,5.0,-,15.0,False,True,False
1538092,27,IP,v1.0,622.0,5.0,-,0.0,False,False,True
1544988,27,IP,v1.0,2067.3000000044703,5.0,-,15.0,False,False,True
1550060,27,IP,v1.0,393.8000000044704,5.0,+,-15.0,True,True,True
1555724,27,IP,v1.0,833.3000000044703,5.0,+,15.0,True,False,False
1560908,27,IP,v1.0,502.6000000014901,5.0,+,-15.0,True,True,True
1565837,27,IP,v1.0,246.70000000298023,5.0,-,-15.0,False,True,False
1570957,27,IP,v1.0,438.2000000029802,5.0,+,-15.0,True,True,True
1576205,27,IP,v1.0,421.3000000044704,5.0,-,15.0,False,False,True
1581869,27,IP,v1.0,831.8000000044703,5.0,+,15.0,True,True,True
1588837,27,IP,v1.0,2139.9000000059605,5.0,+,15.0,True,True,True
1594493,27,IP,v1.0,824.1000000014901,5.0,-,15.0,False,False,True
1600198,27,IP,v1.0,874.1999999955297,5.0,-,15.0,False,False,True
1605381,27,IP,v1.0,508.29999999701977,5.0,-,-15.0,False,False,True
1610638,27,IP,v1.0,499.5,5.0,-,0.0,False,False,True
1616006,27,IP,v1.0,613.2000000029802,5.0,+,0.0,True,True,True
1621214,27,IP,v1.0,376.79999999701977,5.0,-,15.0,False,False,True
1627054,27,IP,v1.0,1160.7000000029802,5.0,-,-15.0,False,False,True
1633006,27,IP,v1.0,1197.4000000059605,5.0,+,0.0,True,False,False
1638446,27,IP,v1.0,687.1000000014901,5.0,-,0.0,False,False,True
1644343,27,IP,v1.0,1219.5999999940395,5.0,+,-15.0,True,True,True
1649551,27,IP,v1.0,529.5,5.0,-,-15.0,False,False,True
1655047,27,IP,v1.0,667.5999999940395,5.0,+,15.0,True,False,False
1660567,27,IP,v1.0,765.7000000029802,5.0,+,0.0,True,True,True
1666031,27,IP,v1.0,633.6000000014901,5.0,-,15.0,False,False,True
1671615,27,IP,v1.0,906.0,5.0,+,-15.0,True,True,True
1677231,27,IP,v1.0,786.8999999985099,5.0,+,15.0,True,True,True
1682655,27,IP,v1.0,742.3000000044703,5.0,-,-15.0,False,False,True
1687952,27,IP,v1.0,471.5,5.0,-,15.0,False,False,True
1696064,27,IP,v1.0,3358.70000000298,5.0,-,0.0,False,True,False
1701936,27,IP,v1.0,1115.60000000149,5.0,-,0.0,False,False,True
1707720,27,IP,v1.0,1030.7000000029802,5.0,-,0.0,False,True,False
1715648,27,IP,v1.0,3095.8000000044703,5.0,+,15.0,True,True,True
1722112,27,IP,v1.0,1711.3000000044703,5.0,+,0.0,True,True,True
1728745,27,IP,v1.0,1882.5,5.0,+,0.0,True,True,True
1735785,27,IP,v1.0,2287.3000000044703,5.0,+,0.0,True,False,False
1743705,27,IP,v1.0,3090.39999999851,5.0,+,15.0,True,False,False
1750577,27,IP,v1.0,2195.10000000149,5.0,+,-15.0,True,True,True
1756097,27,IP,v1.0,842.2999999970198,5.0,-,-15.0,False,False,True
1763841,27,IP,v1.0,2990.10000000149,5.0,+,0.0,True,False,False
1769170,27,IP,v1.0,498.90000000596046,5.0,-,15.0,False,False,True
1775890,27,IP,v1.0,1965.3000000044703,5.0,+,0.0,True,False,False
1782434,27,IP,v1.0,1862.6999999955297,5.0,+,-15.0,True,False,False
1787810,27,IP,v1.0,545.5,5.0,+,15.0,True,False,False
1793466,27,IP,v1.0,826.1000000014901,5.0,-,15.0,False,True,False
1798922,27,IP,v1.0,703.5,5.0,-,0.0,False,True,False
1806722,27,IP,v1.0,3121.89999999851,5.0,-,-15.0,False,False,True
1812882,27,IP,v1.0,1480.3000000044703,5.0,-,-15.0,False,False,True
1818283,27,IP,v1.0,721.3000000044703,5.0,+,-15.0,True,False,False
130603,28,IP,v1.0,1263.699999988079,3.0,+,15.0,True,True,True
139779,28,IP,v1.0,4420.100000008941,3.0,+,0.0,True,True,True
146204,28,IP,v1.0,1596.7000000029802,3.0,-,15.0,False,False,True
152260,28,IP,v1.0,1226.5,3.0,+,15.0,True,True,True
158412,28,IP,v1.0,1399.3999999910593,3.0,+,0.0,True,True,True
164268,28,IP,v1.0,1026.7999999970198,3.0,+,15.0,True,True,True
170756,28,IP,v1.0,1732.7999999970198,3.0,-,0.0,False,True,False
177804,28,IP,v1.0,2366.4000000059605,3.0,+,-15.0,True,True,True
183356,28,IP,v1.0,795.5999999940395,3.0,-,0.0,False,False,True
189405,28,IP,v1.0,1369.7000000029802,3.0,-,-15.0,False,False,True
195453,28,IP,v1.0,1368.5999999940395,3.0,+,-15.0,True,True,True
201013,28,IP,v1.0,729.1000000089407,3.0,-,15.0,False,False,True
206645,28,IP,v1.0,950.7999999970198,3.0,+,-15.0,True,True,True
212277,28,IP,v1.0,801.2000000029802,3.0,+,15.0,True,True,True
218109,28,IP,v1.0,1002.0999999940396,3.0,+,15.0,True,True,True
223781,28,IP,v1.0,991.2000000029802,3.0,-,-15.0,False,False,True
229261,28,IP,v1.0,724.0999999940395,3.0,+,0.0,True,True,True
234990,28,IP,v1.0,972.2999999970198,3.0,+,0.0,True,True,True
247350,28,IP,v1.0,7678.5,3.0,+,-15.0,True,True,True
252998,28,IP,v1.0,967.2000000029802,3.0,+,-15.0,True,True,True
258838,28,IP,v1.0,1008.2000000029802,3.0,+,15.0,True,True,True
264462,28,IP,v1.0,943.1999999880792,3.0,+,-15.0,True,True,True
269911,28,IP,v1.0,772.2000000029802,3.0,-,-15.0,False,False,True
275742,28,IP,v1.0,1077.699999988079,3.0,+,0.0,True,True,True
281023,28,IP,v1.0,523.5999999940395,3.0,+,0.0,True,True,True
286871,28,IP,v1.0,1095.0,3.0,-,0.0,False,False,True
292639,28,IP,v1.0,1011.6000000089408,3.0,+,0.0,True,True,True
298151,28,IP,v1.0,683.5999999940395,3.0,+,15.0,True,False,False
303735,28,IP,v1.0,828.7000000029802,3.0,-,0.0,False,False,True
309239,28,IP,v1.0,678.2999999970198,3.0,-,15.0,False,False,True
319520,28,IP,v1.0,5455.5,3.0,+,15.0,True,True,True
326528,28,IP,v1.0,2252.199999988079,3.0,-,0.0,False,False,True
333288,28,IP,v1.0,2005.6000000089407,3.0,+,0.0,True,True,True
338688,28,IP,v1.0,718.1999999880791,3.0,+,-15.0,True,True,True
344264,28,IP,v1.0,744.8999999910593,3.0,+,15.0,True,True,True
349984,28,IP,v1.0,967.3999999910592,3.0,+,0.0,True,True,True
355809,28,IP,v1.0,992.5,3.0,-,15.0,False,False,True
386393,28,IP,v1.0,25754.0,3.0,+,15.0,True,False,False
391913,28,IP,v1.0,693.2000000029802,3.0,-,15.0,False,False,True
397178,28,IP,v1.0,436.79999999701977,3.0,-,15.0,False,False,True
402361,28,IP,v1.0,506.29999999701977,3.0,-,-15.0,False,False,True
410802,28,IP,v1.0,3762.6000000089407,3.0,-,-15.0,False,False,True
415898,28,IP,v1.0,418.0,3.0,-,-15.0,False,False,True
422218,28,IP,v1.0,1490.4000000059605,3.0,-,15.0,False,False,True
430066,28,IP,v1.0,3092.199999988079,3.0,-,0.0,False,False,True
435682,28,IP,v1.0,935.3999999910592,3.0,-,-15.0,False,False,True
441338,28,IP,v1.0,983.5999999940396,3.0,+,-15.0,True,True,True
447683,28,IP,v1.0,1592.4000000059605,3.0,-,0.0,False,False,True
458707,28,IP,v1.0,6196.29999999702,3.0,-,15.0,False,True,False
471867,28,IP,v1.0,8402.40000000596,3.0,-,0.0,False,True,False
477211,28,IP,v1.0,591.8999999910593,3.0,-,0.0,False,False,True
482571,28,IP,v1.0,681.1000000089407,3.0,+,-15.0,True,True,True
490292,28,IP,v1.0,2967.800000011921,3.0,-,0.0,False,True,False
504308,28,IP,v1.0,9262.60000000894,3.0,+,0.0,True,False,False
509676,28,IP,v1.0,693.0999999940395,3.0,-,-15.0,False,False,True
514924,28,IP,v1.0,571.7000000029802,3.0,-,-15.0,False,False,True
520244,28,IP,v1.0,643.7000000029802,3.0,-,-15.0,False,False,True
526140,28,IP,v1.0,1065.7999999970198,3.0,-,15.0,False,False,True
531629,28,IP,v1.0,655.8999999910593,3.0,-,15.0,False,False,True
537197,28,IP,v1.0,894.7999999970198,3.0,+,-15.0,True,True,True
558797,28,IP,v1.0,946.7000000029802,5.0,+,-15.0,True,True,True
564133,28,IP,v1.0,582.1999999880791,5.0,+,0.0,True,True,True
569205,28,IP,v1.0,394.79999999701977,5.0,-,-15.0,False,True,False
574293,28,IP,v1.0,409.29999999701977,5.0,+,-15.0,True,True,True
579590,28,IP,v1.0,614.2999999970198,5.0,-,-15.0,False,True,False
585142,28,IP,v1.0,721.2000000029802,5.0,+,15.0,True,True,True
590470,28,IP,v1.0,499.6999999880791,5.0,+,15.0,True,True,True
596230,28,IP,v1.0,930.7999999970198,5.0,-,15.0,False,False,True
609382,28,IP,v1.0,8399.79999999702,5.0,-,0.0,False,False,True
614775,28,IP,v1.0,637.7000000029802,5.0,-,0.0,False,False,True
627223,28,IP,v1.0,7768.29999999702,5.0,-,-15.0,False,False,True
632551,28,IP,v1.0,650.2999999970198,5.0,-,-15.0,False,False,True
639015,28,IP,v1.0,1785.2999999970198,5.0,+,-15.0,True,True,True
651080,28,IP,v1.0,7307.300000011921,5.0,+,0.0,True,False,False
656711,28,IP,v1.0,801.0,5.0,+,15.0,True,True,True
666704,28,IP,v1.0,5162.100000008941,5.0,-,15.0,False,False,True
672336,28,IP,v1.0,803.5,5.0,+,15.0,True,True,True
680672,28,IP,v1.0,3659.79999999702,5.0,-,-15.0,False,True,False
1077265,28,IP,v1.0,391832.200000003,5.0,+,0.0,True,False,False
1082905,28,IP,v1.0,878.5999999940395,5.0,-,0.0,False,True,False
1087945,28,IP,v1.0,357.5,5.0,-,-15.0,False,True,False
1093138,28,IP,v1.0,359.8999999910593,5.0,-,15.0,False,False,True
1098130,28,IP,v1.0,312.69999998807907,5.0,+,-15.0,True,True,True
1103251,28,IP,v1.0,365.6000000089407,5.0,-,0.0,False,False,True
1108475,28,IP,v1.0,394.2000000029802,5.0,+,15.0,True,True,True
1113659,28,IP,v1.0,353.59999999403954,5.0,+,15.0,True,True,True
1118868,28,IP,v1.0,453.29999999701977,5.0,-,0.0,False,False,True
1124564,28,IP,v1.0,866.6999999880791,5.0,+,15.0,True,False,False
1129572,28,IP,v1.0,255.3999999910593,5.0,+,0.0,True,True,True
1134372,28,IP,v1.0,121.19999998807909,5.0,+,-15.0,True,True,True
1139468,28,IP,v1.0,416.3000000119209,5.0,-,-15.0,False,False,True
1145117,28,IP,v1.0,816.7999999970198,5.0,-,15.0,False,False,True
1150221,28,IP,v1.0,272.40000000596046,5.0,-,15.0,False,False,True
1155293,28,IP,v1.0,317.29999999701977,5.0,+,0.0,True,False,False
1160445,28,IP,v1.0,395.79999999701977,5.0,+,0.0,True,False,False
1165541,28,IP,v1.0,342.79999999701977,5.0,-,0.0,False,False,True
1170837,28,IP,v1.0,466.40000000596046,5.0,-,15.0,False,False,True
1176045,28,IP,v1.0,380.3999999910593,5.0,-,15.0,False,False,True
1181317,28,IP,v1.0,514.8000000119209,5.0,-,0.0,False,False,True
1186486,28,IP,v1.0,412.1000000089407,5.0,-,0.0,False,False,True
1191630,28,IP,v1.0,465.09999999403954,5.0,+,-15.0,True,True,True
1196934,28,IP,v1.0,550.3999999910593,5.0,+,0.0,True,True,True
1201990,28,IP,v1.0,300.40000000596046,5.0,+,0.0,True,True,True
1207022,28,IP,v1.0,351.8999999910593,5.0,+,-15.0,True,True,True
1212382,28,IP,v1.0,533.8999999910593,5.0,-,15.0,False,False,True
1217630,28,IP,v1.0,569.1000000089407,5.0,+,-15.0,True,True,True
1222734,28,IP,v1.0,425.09999999403954,5.0,+,-15.0,True,True,True
1228055,28,IP,v1.0,567.2999999970198,5.0,-,0.0,False,False,True
1233447,28,IP,v1.0,560.7000000029802,5.0,+,15.0,True,True,True
1238767,28,IP,v1.0,493.79999999701977,5.0,-,15.0,False,False,True
1243823,28,IP,v1.0,301.79999999701977,5.0,-,0.0,False,False,True
1248831,28,IP,v1.0,329.19999998807907,5.0,-,-15.0,False,False,True
1254047,28,IP,v1.0,384.40000000596046,5.0,+,15.0,True,True,True
1259231,28,IP,v1.0,355.79999999701977,5.0,+,15.0,True,True,True
1264391,28,IP,v1.0,407.2000000029802,5.0,+,0.0,True,True,True
1269167,28,IP,v1.0,97.90000000596046,5.0,-,-15.0,False,True,False
1274296,28,IP,v1.0,448.59999999403954,5.0,-,-15.0,False,False,True
1279480,28,IP,v1.0,355.79999999701977,5.0,-,15.0,False,False,True
1284816,28,IP,v1.0,583.6000000089407,5.0,+,0.0,True,True,True
1289944,28,IP,v1.0,446.29999999701977,5.0,+,-15.0,True,True,True
1300240,28,IP,v1.0,397.90000000596046,3.0,+,15.0,True,True,True
1305152,28,IP,v1.0,236.09999999403956,3.0,+,-15.0,True,True,True
1310281,28,IP,v1.0,372.0,3.0,+,0.0,True,True,True
1315280,28,IP,v1.0,321.40000000596046,3.0,+,-15.0,True,True,True
1320449,28,IP,v1.0,485.6999999880791,3.0,-,-15.0,False,False,True
1326073,28,IP,v1.0,943.5,3.0,+,-15.0,True,True,True
1331145,28,IP,v1.0,245.09999999403956,3.0,+,15.0,True,True,True
1336225,28,IP,v1.0,251.5,3.0,+,15.0,True,True,True
1341281,28,IP,v1.0,303.69999998807907,3.0,+,0.0,True,True,True
1346361,28,IP,v1.0,402.90000000596046,3.0,-,-15.0,False,False,True
1351586,28,IP,v1.0,547.5999999940395,3.0,-,-15.0,False,False,True
1356706,28,IP,v1.0,437.3999999910593,3.0,+,-15.0,True,True,True
1362026,28,IP,v1.0,567.7999999970198,3.0,-,0.0,False,False,True
1367194,28,IP,v1.0,493.79999999701977,3.0,-,-15.0,False,False,True
1372362,28,IP,v1.0,489.59999999403954,3.0,-,-15.0,False,False,True
1377506,28,IP,v1.0,316.0,3.0,-,15.0,False,False,True
1383410,28,IP,v1.0,1077.0,3.0,+,15.0,True,True,True
1388338,28,IP,v1.0,246.1000000089407,3.0,-,-15.0,False,False,True
1393418,28,IP,v1.0,397.8999999910593,3.0,-,-15.0,False,False,True
1398627,28,IP,v1.0,526.5,3.0,+,-15.0,True,True,True
1403659,28,IP,v1.0,276.09999999403954,3.0,+,0.0,True,True,True
1409387,28,IP,v1.0,1046.5999999940395,3.0,-,-15.0,False,False,True
1414675,28,IP,v1.0,535.6000000089407,3.0,-,0.0,False,True,False
1419931,28,IP,v1.0,427.5,3.0,-,15.0,False,False,True
1424923,28,IP,v1.0,311.29999999701977,3.0,-,-15.0,False,False,True
1430203,28,IP,v1.0,447.90000000596046,3.0,-,15.0,False,False,True
1435500,28,IP,v1.0,467.5,3.0,+,15.0,True,True,True
1440507,28,IP,v1.0,250.6000000089407,3.0,-,0.0,False,True,False
1445396,28,IP,v1.0,210.1000000089407,3.0,+,-15.0,True,True,True
1450372,28,IP,v1.0,298.59999999403954,3.0,+,-15.0,True,True,True
1455636,28,IP,v1.0,506.40000000596046,3.0,-,0.0,False,False,True
1460708,28,IP,v1.0,319.20000000298023,3.0,-,0.0,False,True,False
1465836,28,IP,v1.0,297.90000000596046,3.0,+,15.0,True,True,True
1470924,28,IP,v1.0,260.19999998807907,3.0,+,15.0,True,True,True
